Current packet size,Previous packet size,Current time gap,Previous time gap,traffic_class
302,421,0.057635,0.046514,DOH
462,302,0.043545,0.057635,DOH
421,462,0.047961,0.043545,DOH
345,421,0.031309,0.047961,DOH
389,0,0.0,0.0,DOH
383,389,0.046402,0.0,DOH
452,383,0.036199,0.046402,DOH
467,452,0.039729,0.036199,DOH
345,467,0.037773,0.039729,DOH
380,345,0.03614,0.037773,DOH
388,380,0.040911,0.03614,DOH
344,388,0.036728,0.040911,DOH
408,344,0.057319,0.036728,DOH
369,408,0.013523,0.057319,DOH
331,369,0.03345,0.013523,DOH
367,331,0.029557,0.03345,DOH
363,0,0.0,0.0,DOH
392,363,0.026348,0.0,DOH
321,392,0.054551,0.026348,DOH
345,321,0.060818,0.054551,DOH
381,345,0.05398,0.060818,DOH
366,381,0.025053,0.05398,DOH
407,366,0.01636,0.025053,DOH
504,407,0.048505,0.01636,DOH
384,504,0.030878,0.048505,DOH
342,384,0.043446,0.030878,DOH
443,342,0.058422,0.043446,DOH
308,443,0.032117,0.058422,DOH
309,0,0.0,0.0,DOH
401,309,0.035264,0.0,DOH
365,401,0.016152,0.035264,DOH
439,365,0.03691,0.016152,DOH
410,439,0.053765,0.03691,DOH
429,410,0.03958,0.053765,DOH
346,429,0.059898,0.03958,DOH
427,346,0.049436,0.059898,DOH
445,427,0.056178,0.049436,DOH
378,445,0.030821,0.056178,DOH
346,378,0.03053,0.030821,DOH
347,346,0.044147,0.03053,DOH
382,0,0.0,0.0,DOH
411,382,0.037845,0.0,DOH
394,411,0.018924,0.037845,DOH
387,394,0.042144,0.018924,DOH
408,387,0.058877,0.042144,DOH
388,408,0.020695,0.058877,DOH
326,388,0.028411,0.020695,DOH
428,326,0.045122,0.028411,DOH
416,428,0.040463,0.045122,DOH
285,416,0.044934,0.040463,DOH
350,285,0.031608,0.044934,DOH
426,350,0.053949,0.031608,DOH
388,0,0.0,0.0,DOH
303,388,0.052725,0.0,DOH
342,303,0.05816,0.052725,DOH
357,342,0.057778,0.05816,DOH
370,357,0.012826,0.057778,DOH
383,370,0.028778,0.012826,DOH
447,383,0.012701,0.028778,DOH
420,447,0.025677,0.012701,DOH
345,420,0.032206,0.025677,DOH
368,345,0.044927,0.032206,DOH
365,368,0.033761,0.044927,DOH
356,365,0.034095,0.033761,DOH
403,0,0.0,0.0,DOH
437,403,0.027896,0.0,DOH
417,437,0.023297,0.027896,DOH
363,417,0.027867,0.023297,DOH
293,363,0.047149,0.027867,DOH
419,293,0.027791,0.047149,DOH
366,419,0.028203,0.027791,DOH
383,366,0.020574,0.028203,DOH
372,383,0.055227,0.020574,DOH
319,372,0.045216,0.055227,DOH
396,319,0.010092,0.045216,DOH
390,396,0.028213,0.010092,DOH
282,0,0.0,0.0,DOH
413,282,0.039591,0.0,DOH
399,413,0.046748,0.039591,DOH
351,399,0.035346,0.046748,DOH
404,351,0.036426,0.035346,DOH
314,404,0.02588,0.036426,DOH
426,314,0.039821,0.02588,DOH
364,426,0.035982,0.039821,DOH
342,364,0.045989,0.035982,DOH
352,342,0.046762,0.045989,DOH
369,352,0.049495,0.046762,DOH
379,369,0.033901,0.049495,DOH
329,0,0.0,0.0,DOH
459,329,0.047157,0.0,DOH
261,459,0.034144,0.047157,DOH
365,261,0.049852,0.034144,DOH
384,365,0.020349,0.049852,DOH
402,384,0.041435,0.020349,DOH
338,402,0.04383,0.041435,DOH
431,338,0.041572,0.04383,DOH
317,431,0.035995,0.041572,DOH
354,317,0.027853,0.035995,DOH
407,354,0.030528,0.027853,DOH
426,407,0.041225,0.030528,DOH
387,0,0.0,0.0,DOH
355,387,0.049909,0.0,DOH
302,355,0.030742,0.049909,DOH
464,302,0.056764,0.030742,DOH
369,464,0.030878,0.056764,DOH
334,369,0.040462,0.030878,DOH
318,334,0.043673,0.040462,DOH
334,318,0.049412,0.043673,DOH
421,334,0.063622,0.049412,DOH
427,421,0.034576,0.063622,DOH
409,427,0.053665,0.034576,DOH
385,409,0.063643,0.053665,DOH
297,0,0.0,0.0,DOH
378,297,0.027071,0.0,DOH
408,378,0.056518,0.027071,DOH
385,408,0.043758,0.056518,DOH
374,385,0.048245,0.043758,DOH
321,374,0.057598,0.048245,DOH
390,321,0.026661,0.057598,DOH
345,390,0.03957,0.026661,DOH
281,345,0.033623,0.03957,DOH
433,281,0.021186,0.033623,DOH
423,433,0.044161,0.021186,DOH
382,423,0.070139,0.044161,DOH
348,0,0.0,0.0,DOH
338,348,0.043443,0.0,DOH
435,338,0.030017,0.043443,DOH
362,435,0.032341,0.030017,DOH
428,362,0.030215,0.032341,DOH
407,428,0.027205,0.030215,DOH
483,407,0.065497,0.027205,DOH
313,483,0.055976,0.065497,DOH
436,313,0.063044,0.055976,DOH
431,436,0.025325,0.063044,DOH
336,431,0.040855,0.025325,DOH
425,336,0.024478,0.040855,DOH
245,0,0.0,0.0,DOH3
254,245,0.031987,0.0,DOH3
327,254,0.042128,0.031987,DOH3
223,327,0.034806,0.042128,DOH3
231,223,0.027973,0.034806,DOH3
308,231,0.022603,0.027973,DOH3
246,308,0.03866,0.022603,DOH3
244,246,0.027174,0.03866,DOH3
296,244,0.028283,0.027174,DOH3
210,296,0.02828,0.028283,DOH3
246,0,0.0,0.0,DOH3
254,246,0.034631,0.0,DOH3
220,254,0.026405,0.034631,DOH3
285,220,0.055038,0.026405,DOH3
231,285,0.037801,0.055038,DOH3
222,231,0.030841,0.037801,DOH3
259,222,0.033126,0.030841,DOH3
255,259,0.034071,0.033126,DOH3
268,255,0.034367,0.034071,DOH3
240,268,0.0276,0.034367,DOH3
266,0,0.0,0.0,DOH3
303,266,0.038202,0.0,DOH3
281,303,0.029353,0.038202,DOH3
230,281,0.030729,0.029353,DOH3
346,230,0.030732,0.030729,DOH3
269,346,0.028498,0.030732,DOH3
304,269,0.041917,0.028498,DOH3
254,304,0.029163,0.041917,DOH3
278,254,0.018805,0.029163,DOH3
289,278,0.026065,0.018805,DOH3
257,0,0.0,0.0,DOH3
267,257,0.031873,0.0,DOH3
212,267,0.016146,0.031873,DOH3
216,212,0.037933,0.016146,DOH3
164,216,0.039965,0.037933,DOH3
292,164,0.022703,0.039965,DOH3
260,292,0.019774,0.022703,DOH3
296,260,0.02697,0.019774,DOH3
220,296,0.030239,0.02697,DOH3
260,220,0.027358,0.030239,DOH3
232,0,0.0,0.0,DOH3
352,232,0.02651,0.0,DOH3
284,352,0.021575,0.02651,DOH3
360,284,0.034032,0.021575,DOH3
288,360,0.032023,0.034032,DOH3
240,288,0.035421,0.032023,DOH3
289,240,0.021604,0.035421,DOH3
291,289,0.040978,0.021604,DOH3
273,291,0.025265,0.040978,DOH3
282,273,0.036808,0.025265,DOH3
266,0,0.0,0.0,DOH3
265,266,0.021795,0.0,DOH3
284,265,0.037627,0.021795,DOH3
299,284,0.021852,0.037627,DOH3
261,299,0.037879,0.021852,DOH3
242,261,0.015748,0.037879,DOH3
282,242,0.029063,0.015748,DOH3
194,282,0.021791,0.029063,DOH3
291,194,0.038699,0.021791,DOH3
235,291,0.041152,0.038699,DOH3
302,0,0.0,0.0,DOH3
264,302,0.031597,0.0,DOH3
304,264,0.023225,0.031597,DOH3
225,304,0.02889,0.023225,DOH3
291,225,0.023823,0.02889,DOH3
276,291,0.017528,0.023823,DOH3
268,276,0.03386,0.017528,DOH3
275,268,0.029504,0.03386,DOH3
226,275,0.036126,0.029504,DOH3
218,226,0.037944,0.036126,DOH3
217,0,0.0,0.0,DOH3
265,217,0.027593,0.0,DOH3
228,265,0.030079,0.027593,DOH3
277,228,0.026744,0.030079,DOH3
261,277,0.028357,0.026744,DOH3
191,261,0.032121,0.028357,DOH3
282,191,0.020066,0.032121,DOH3
288,282,0.019841,0.020066,DOH3
225,288,0.016115,0.019841,DOH3
274,225,0.013997,0.016115,DOH3
310,0,0.0,0.0,DOH3
308,310,0.040601,0.0,DOH3
314,308,0.030337,0.040601,DOH3
173,314,0.048831,0.030337,DOH3
285,173,0.03032,0.048831,DOH3
278,285,0.042923,0.03032,DOH3
276,278,0.02568,0.042923,DOH3
267,276,0.053338,0.02568,DOH3
268,267,0.045701,0.053338,DOH3
304,268,0.02872,0.045701,DOH3
241,0,0.0,0.0,DOH3
277,241,0.022902,0.0,DOH3
305,277,0.039789,0.022902,DOH3
221,305,0.016283,0.039789,DOH3
247,221,0.046088,0.016283,DOH3
254,247,0.038282,0.046088,DOH3
211,254,0.040909,0.038282,DOH3
280,211,0.025371,0.040909,DOH3
234,280,0.028501,0.025371,DOH3
253,234,0.015668,0.028501,DOH3
306,0,0.0,0.0,DOH3
237,306,0.021929,0.0,DOH3
273,237,0.040034,0.021929,DOH3
255,273,0.031218,0.040034,DOH3
281,255,0.045453,0.031218,DOH3
312,281,0.054142,0.045453,DOH3
251,312,0.025298,0.054142,DOH3
201,251,0.025709,0.025298,DOH3
286,201,0.027538,0.025709,DOH3
230,286,0.035957,0.027538,DOH3
275,0,0.0,0.0,DOH3
273,275,0.038496,0.0,DOH3
240,273,0.036929,0.038496,DOH3
255,240,0.035826,0.036929,DOH3
318,255,0.022001,0.035826,DOH3
227,318,0.01092,0.022001,DOH3
316,227,0.026069,0.01092,DOH3
248,316,0.040016,0.026069,DOH3
306,248,0.043935,0.040016,DOH3
210,306,0.037105,0.043935,DOH3
266,0,0.0,0.0,DOH3
302,266,0.004116,0.0,DOH3
276,302,0.030598,0.004116,DOH3
234,276,0.039495,0.030598,DOH3
313,234,0.019862,0.039495,DOH3
283,313,0.038479,0.019862,DOH3
194,283,0.019641,0.038479,DOH3
290,194,0.028534,0.019641,DOH3
240,290,0.037527,0.028534,DOH3
266,240,0.018125,0.037527,DOH3
274,0,0.0,0.0,DOH3
266,274,0.019032,0.0,DOH3
229,266,0.037866,0.019032,DOH3
297,229,0.024578,0.037866,DOH3
291,297,0.038232,0.024578,DOH3
222,291,0.036832,0.038232,DOH3
306,222,0.031553,0.036832,DOH3
264,306,0.011656,0.031553,DOH3
264,264,0.036812,0.011656,DOH3
253,264,0.03502,0.036812,DOH3
268,0,0.0,0.0,DOH3
187,268,0.031916,0.0,DOH3
279,187,0.035062,0.031916,DOH3
240,279,0.044473,0.035062,DOH3
327,240,0.035681,0.044473,DOH3
232,327,0.019503,0.035681,DOH3
200,232,0.043626,0.019503,DOH3
243,200,0.046406,0.043626,DOH3
190,243,0.061521,0.046406,DOH3
286,190,0.018765,0.061521,DOH3
242,0,0.0,0.0,DOH3
282,242,0.033606,0.0,DOH3
260,282,0.021365,0.033606,DOH3
210,260,0.029688,0.021365,DOH3
225,210,0.03018,0.029688,DOH3
266,225,0.034726,0.03018,DOH3
257,266,0.016331,0.034726,DOH3
239,257,0.035926,0.016331,DOH3
243,239,0.002956,0.035926,DOH3
284,243,0.023701,0.002956,DOH3
226,0,0.0,0.0,DOH3
253,226,0.040606,0.0,DOH3
266,253,0.011733,0.040606,DOH3
215,266,0.03141,0.011733,DOH3
222,215,0.041996,0.03141,DOH3
235,222,0.030593,0.041996,DOH3
226,235,0.018577,0.030593,DOH3
261,226,0.040075,0.018577,DOH3
272,261,0.023517,0.040075,DOH3
267,272,0.021757,0.023517,DOH3
257,0,0.0,0.0,DOH3
302,257,0.029091,0.0,DOH3
226,302,0.037741,0.029091,DOH3
318,226,0.03631,0.037741,DOH3
291,318,0.031351,0.03631,DOH3
208,291,0.017723,0.031351,DOH3
246,208,0.036131,0.017723,DOH3
223,246,0.021386,0.036131,DOH3
283,223,0.020841,0.021386,DOH3
225,283,0.018615,0.020841,DOH3
254,0,0.0,0.0,DOH3
228,254,0.039943,0.0,DOH3
216,228,0.004437,0.039943,DOH3
279,216,0.031414,0.004437,DOH3
283,279,0.043489,0.031414,DOH3
267,283,0.044977,0.043489,DOH3
233,267,0.027682,0.044977,DOH3
222,233,0.016738,0.027682,DOH3
209,222,0.043665,0.016738,DOH3
240,209,0.029481,0.043665,DOH3
251,0,0.0,0.0,DOH3
193,251,0.043566,0.0,DOH3
244,193,0.027996,0.043566,DOH3
223,244,0.032318,0.027996,DOH3
238,223,0.04146,0.032318,DOH3
255,238,0.022226,0.04146,DOH3
293,255,0.045588,0.022226,DOH3
267,293,0.014695,0.045588,DOH3
270,267,0.046296,0.014695,DOH3
221,270,0.026273,0.046296,DOH3
254,0,0.0,0.0,DOH3
271,254,0.030528,0.0,DOH3
316,271,0.031502,0.030528,DOH3
254,316,0.010376,0.031502,DOH3
287,254,0.028933,0.010376,DOH3
274,287,0.041493,0.028933,DOH3
281,274,0.035556,0.041493,DOH3
273,281,0.008444,0.035556,DOH3
240,273,0.025503,0.008444,DOH3
244,240,0.047319,0.025503,DOH3
213,0,0.0,0.0,DOH3
257,213,0.023961,0.0,DOH3
256,257,0.026071,0.023961,DOH3
294,256,0.022789,0.026071,DOH3
225,294,0.028472,0.022789,DOH3
294,225,0.045082,0.028472,DOH3
256,294,0.024026,0.045082,DOH3
221,256,0.025123,0.024026,DOH3
214,221,0.034598,0.025123,DOH3
327,214,0.028252,0.034598,DOH3
303,0,0.0,0.0,DOH3
271,303,0.044958,0.0,DOH3
223,271,0.039728,0.044958,DOH3
184,223,0.031179,0.039728,DOH3
231,184,0.028003,0.031179,DOH3
306,231,0.012928,0.028003,DOH3
323,306,0.033246,0.012928,DOH3
251,323,0.028739,0.033246,DOH3
208,251,0.03554,0.028739,DOH3
237,208,0.038578,0.03554,DOH3
269,0,0.0,0.0,DOH3
237,269,0.025689,0.0,DOH3
266,237,0.040951,0.025689,DOH3
186,266,0.038293,0.040951,DOH3
239,186,0.034186,0.038293,DOH3
298,239,0.02673,0.034186,DOH3
228,298,0.029236,0.02673,DOH3
280,228,0.028525,0.029236,DOH3
231,280,0.026896,0.028525,DOH3
287,231,0.023989,0.026896,DOH3
193,0,0.0,0.0,DOH3
239,193,0.036219,0.0,DOH3
328,239,0.022429,0.036219,DOH3
269,328,0.027623,0.022429,DOH3
292,269,0.007387,0.027623,DOH3
228,292,0.020978,0.007387,DOH3
204,228,0.02619,0.020978,DOH3
217,204,0.035463,0.02619,DOH3
256,217,0.022496,0.035463,DOH3
190,256,0.017537,0.022496,DOH3
155,0,0.0,0.0,DOQ
136,155,0.027839,0.0,DOQ
115,136,0.017325,0.027839,DOQ
140,115,0.023219,0.017325,DOQ
169,140,0.019254,0.023219,DOQ
114,169,0.023114,0.019254,DOQ
123,114,0.031055,0.023114,DOQ
147,123,0.025634,0.031055,DOQ
147,0,0.0,0.0,DOQ
147,147,0.014558,0.0,DOQ
172,147,0.023762,0.014558,DOQ
124,172,0.021597,0.023762,DOQ
137,124,0.015177,0.021597,DOQ
141,137,0.016643,0.015177,DOQ
110,141,0.031198,0.016643,DOQ
126,110,0.022196,0.031198,DOQ
103,0,0.0,0.0,DOQ
138,103,0.015078,0.0,DOQ
163,138,0.026528,0.015078,DOQ
148,163,0.023197,0.026528,DOQ
183,148,0.024838,0.023197,DOQ
165,183,0.018127,0.024838,DOQ
131,165,0.012033,0.018127,DOQ
145,131,0.02502,0.012033,DOQ
165,0,0.0,0.0,DOQ
153,165,0.021352,0.0,DOQ
182,153,0.018382,0.021352,DOQ
164,182,0.023907,0.018382,DOQ
179,164,0.025897,0.023907,DOQ
95,179,0.025491,0.025897,DOQ
146,95,0.019539,0.025491,DOQ
138,146,0.023707,0.019539,DOQ
136,0,0.0,0.0,DOQ
132,136,0.028324,0.0,DOQ
156,132,0.016183,0.028324,DOQ
142,156,0.021516,0.016183,DOQ
167,142,0.027333,0.021516,DOQ
152,167,0.024167,0.027333,DOQ
132,152,0.024554,0.024167,DOQ
151,132,0.028648,0.024554,DOQ
166,0,0.0,0.0,DOQ
135,166,0.025068,0.0,DOQ
137,135,0.029982,0.025068,DOQ
181,137,0.029926,0.029982,DOQ
142,181,0.024114,0.029926,DOQ
132,142,0.016769,0.024114,DOQ
160,132,0.018751,0.016769,DOQ
143,160,0.02157,0.018751,DOQ
165,0,0.0,0.0,DOQ
150,165,0.029593,0.0,DOQ
142,150,0.016052,0.029593,DOQ
164,142,0.027524,0.016052,DOQ
128,164,0.017431,0.027524,DOQ
143,128,0.019753,0.017431,DOQ
164,143,0.020068,0.019753,DOQ
155,164,0.022653,0.020068,DOQ
135,0,0.0,0.0,DOQ
135,135,0.029074,0.0,DOQ
147,135,0.025581,0.029074,DOQ
132,147,0.009858,0.025581,DOQ
146,132,0.023203,0.009858,DOQ
133,146,0.020085,0.023203,DOQ
134,133,0.014358,0.020085,DOQ
164,134,0.02401,0.014358,DOQ
131,0,0.0,0.0,DOQ
148,131,0.02879,0.0,DOQ
102,148,0.023922,0.02879,DOQ
148,102,0.025989,0.023922,DOQ
164,148,0.027905,0.025989,DOQ
112,164,0.015414,0.027905,DOQ
166,112,0.028328,0.015414,DOQ
131,166,0.01726,0.028328,DOQ
153,0,0.0,0.0,DOQ
133,153,0.028323,0.0,DOQ
162,133,0.014833,0.028323,DOQ
145,162,0.023715,0.014833,DOQ
152,145,0.016929,0.023715,DOQ
125,152,0.02532,0.016929,DOQ
133,125,0.021796,0.02532,DOQ
135,133,0.012431,0.021796,DOQ
158,0,0.0,0.0,DOQ
143,158,0.013885,0.0,DOQ
121,143,0.012498,0.013885,DOQ
166,121,0.024478,0.012498,DOQ
133,166,0.020716,0.024478,DOQ
126,133,0.024276,0.020716,DOQ
141,126,0.026143,0.024276,DOQ
126,141,0.023594,0.026143,DOQ
166,0,0.0,0.0,DOQ
168,166,0.024491,0.0,DOQ
123,168,0.028203,0.024491,DOQ
160,123,0.030802,0.028203,DOQ
141,160,0.027836,0.030802,DOQ
147,141,0.021337,0.027836,DOQ
147,147,0.029306,0.021337,DOQ
146,147,0.023528,0.029306,DOQ
162,0,0.0,0.0,DOQ
125,162,0.025506,0.0,DOQ
143,125,0.021397,0.025506,DOQ
138,143,0.021656,0.021397,DOQ
124,138,0.024463,0.021656,DOQ
152,124,0.020614,0.024463,DOQ
134,152,0.030359,0.020614,DOQ
158,134,0.027036,0.030359,DOQ
158,0,0.0,0.0,DOQ
131,158,0.026534,0.0,DOQ
131,131,0.022587,0.026534,DOQ
128,131,0.021096,0.022587,DOQ
140,128,0.018957,0.021096,DOQ
128,140,0.020919,0.018957,DOQ
154,128,0.022962,0.020919,DOQ
92,154,0.032372,0.022962,DOQ
164,0,0.0,0.0,DOQ
152,164,0.010394,0.0,DOQ
122,152,0.022953,0.010394,DOQ
112,122,0.018254,0.022953,DOQ
125,112,0.022001,0.018254,DOQ
161,125,0.031909,0.022001,DOQ
138,161,0.023349,0.031909,DOQ
146,138,0.015896,0.023349,DOQ
132,0,0.0,0.0,DOQ
153,132,0.029719,0.0,DOQ
137,153,0.022924,0.029719,DOQ
156,137,0.025114,0.022924,DOQ
144,156,0.028109,0.025114,DOQ
148,144,0.006284,0.028109,DOQ
135,148,0.025809,0.006284,DOQ
123,135,0.017434,0.025809,DOQ
200,0,0.0,0.0,DOQ
133,200,0.033689,0.0,DOQ
179,133,0.013318,0.033689,DOQ
137,179,0.021645,0.013318,DOQ
140,137,0.013212,0.021645,DOQ
197,140,0.029889,0.013212,DOQ
141,197,0.021957,0.029889,DOQ
117,141,0.023069,0.021957,DOQ
138,0,0.0,0.0,DOQ
121,138,0.022747,0.0,DOQ
148,121,0.017202,0.022747,DOQ
153,148,0.020514,0.017202,DOQ
156,153,0.016537,0.020514,DOQ
92,156,0.034643,0.016537,DOQ
120,92,0.017852,0.034643,DOQ
164,120,0.026125,0.017852,DOQ
148,0,0.0,0.0,DOQ
145,148,0.010922,0.0,DOQ
153,145,0.016745,0.010922,DOQ
152,153,0.020851,0.016745,DOQ
136,152,0.019306,0.020851,DOQ
147,136,0.022052,0.019306,DOQ
129,147,0.013715,0.022052,DOQ
139,129,0.019238,0.013715,DOQ
137,0,0.0,0.0,DOQ
169,137,0.018949,0.0,DOQ
142,169,0.019096,0.018949,DOQ
156,142,0.022742,0.019096,DOQ
143,156,0.013024,0.022742,DOQ
176,143,0.027757,0.013024,DOQ
154,176,0.029712,0.027757,DOQ
155,154,0.018247,0.029712,DOQ
143,0,0.0,0.0,DOQ
81,143,0.029106,0.0,DOQ
149,81,0.026337,0.029106,DOQ
135,149,0.022671,0.026337,DOQ
176,135,0.028043,0.022671,DOQ
145,176,0.025108,0.028043,DOQ
121,145,0.022157,0.025108,DOQ
144,121,0.020179,0.022157,DOQ
133,0,0.0,0.0,DOQ
160,133,0.030803,0.0,DOQ
142,160,0.023737,0.030803,DOQ
146,142,0.016595,0.023737,DOQ
126,146,0.025759,0.016595,DOQ
142,126,0.024411,0.025759,DOQ
145,142,0.034352,0.024411,DOQ
142,145,0.023524,0.034352,DOQ
157,0,0.0,0.0,DOQ
145,157,0.023497,0.0,DOQ
98,145,0.014902,0.023497,DOQ
160,98,0.020483,0.014902,DOQ
144,160,0.028176,0.020483,DOQ
169,144,0.02678,0.028176,DOQ
123,169,0.022091,0.02678,DOQ
81,123,0.016151,0.022091,DOQ
158,0,0.0,0.0,DOQ
124,158,0.026803,0.0,DOQ
137,124,0.037503,0.026803,DOQ
158,137,0.029493,0.037503,DOQ
140,158,0.023318,0.029493,DOQ
135,140,0.020136,0.023318,DOQ
121,135,0.020796,0.020136,DOQ
169,121,0.014463,0.020796,DOQ
156,0,0.0,0.0,DOQ
164,156,0.018526,0.0,DOQ
154,164,0.021607,0.018526,DOQ
135,154,0.01238,0.021607,DOQ
118,135,0.028008,0.01238,DOQ
139,118,0.016231,0.028008,DOQ
125,139,0.015603,0.016231,DOQ
126,125,0.036274,0.015603,DOQ
175,0,0.0,0.0,DOQ
158,175,0.019457,0.0,DOQ
149,158,0.01344,0.019457,DOQ
126,149,0.022806,0.01344,DOQ
123,126,0.02044,0.022806,DOQ
156,123,0.016784,0.02044,DOQ
140,156,0.022671,0.016784,DOQ
149,140,0.02262,0.022671,DOQ
125,0,0.0,0.0,DOQ
155,125,0.021863,0.0,DOQ
145,155,0.01875,0.021863,DOQ
180,145,0.024045,0.01875,DOQ
124,180,0.019911,0.024045,DOQ
157,124,0.023324,0.019911,DOQ
143,157,0.021544,0.023324,DOQ
186,143,0.019765,0.021544,DOQ
132,0,0.0,0.0,DOQ
124,132,0.021782,0.0,DOQ
118,124,0.022882,0.021782,DOQ
153,118,0.018867,0.022882,DOQ
131,153,0.040461,0.018867,DOQ
164,131,0.030161,0.040461,DOQ
164,164,0.014533,0.030161,DOQ
172,164,0.023397,0.014533,DOQ
123,0,0.0,0.0,DOQ
144,123,0.031657,0.0,DOQ
111,144,0.023365,0.031657,DOQ
122,111,0.025816,0.023365,DOQ
158,122,0.017068,0.025816,DOQ
157,158,0.014684,0.017068,DOQ
137,157,0.018583,0.014684,DOQ
124,137,0.021256,0.018583,DOQ
177,0,0.0,0.0,DOQ
123,177,0.008656,0.0,DOQ
131,123,0.020936,0.008656,DOQ
131,131,0.021986,0.020936,DOQ
145,131,0.007506,0.021986,DOQ
180,145,0.022145,0.007506,DOQ
121,180,0.01592,0.022145,DOQ
138,121,0.010987,0.01592,DOQ
